X_ref,Y_ref,Phi_ref,Kappa_ref,V_ref
18.5,7.850862323200211,0.2789534461110031,-0.018397463710483106,10.0
19.0,7.991484319046757,0.26927213546093764,-0.018876943924693173,10.0
19.5,8.126837001387203,0.25937041653625575,-0.019349049936992692,10.0
20.0,8.256831836084736,0.2492531598374484,-0.019812735566076798,10.0
20.5,8.381383540374145,0.2389256384042304,-0.02026691549666407,10.0
21.0,8.500410136564787,0.22839353659783032,-0.02071047019423752,10.0
21.5,8.61383300368766,0.21766295701443478,-0.02114225151540982,10.0
22.0,8.721576927054281,0.20674042534376919,-0.021561089001394352,10.0
22.5,8.823570145696307,0.1956328929961319,-0.021965796828604296,10.0
23.0,8.919744397656261,0.18434773733395968,-0.02235518137629176,10.0
23.5,9.010034963100988,0.17289275936053597,-0.02272804935609049,10.0
24.0,9.094380705230833,0.16127617873889688,-0.02308321643323206,10.0
24.5,9.172724108958963,0.14950662603796094,-0.023419516254417412,10.0
25.0,9.245011317336608,0.13759313213041646,-0.023735809782841847,10.0
25.5,9.311192165701362,0.1255451146978027,-0.024030994827718286,10.0
26.0,9.371220213527229,0.1133723618317488,-0.024304015644199442,10.0
26.5,9.425052773956395,0.10108501275625123,-0.02455387246988445,10.0
27.0,9.472650940994239,0.08869353573364998,-0.02477963085731244,10.0
27.5,9.513979614350568,0.07620870325542076,-0.0249804306578824,10.0
28.0,9.549007521911435,0.06364156465786498,-0.025155494511699093,10.0
28.5,9.577707239827491,0.051003416341043446,-0.025304135700854366,10.0
29.0,9.600055210206259,0.03830576980591501,-0.025425765229998887,10.0
29.5,9.616031756397186,0.025560317759099033,-0.025519898007958206,10.0
30.0,9.625621095859902,0.012778898565817385,-0.02558615801768079,10.0
30.5,9.628811350607547,-2.6540641258939626e-05,-0.025624282378498404,10.0
31.0,9.625594555218637,-0.012843981867159097,-0.025634124224079458,10.0
31.5,9.615966662412335,-0.025661374826483042,-0.025615654341038893,10.0
32.0,9.599927546183636,-0.03846667582332272,-0.025568961536631678,10.0
32.5,9.577481002496427,-0.05124788657537509,-0.025494251728211438,10.0
33.0,9.548634747533919,-0.06399309261926868,-0.025391845771538694,10.0
33.5,9.513400413507497,-0.07669050094125524,-0.025262176069140704,10.0
34.0,9.471793542026543,-0.08932847649061755,-0.025105782022646943,10.0
34.5,9.423833575033289,-0.101895577251875,-0.024923304413885093,10.0
35.0,9.369543843308346,-0.1143805875758331,-0.02471547881796241,10.0
35.5,9.30895155255397,-0.12677254949793598,-0.024483128166968814,10.0
36.0,9.242087767063742,-0.1390607918045819,-0.024227154595168866,10.0
36.5,9.168987390988793,-0.15123495664329525,-0.02394853070504856,10.0
37.0,9.089689147212175,-0.16328502350980884,-0.0236482903986069,10.0
37.5,9.00423555384458,-0.17520133048372274,-0.023327519419683154,10.0
38.0,8.912672898355954,-0.18697459262318458,-0.022987345751008522,10.0
38.5,8.815051209359169,-0.19859591746750432,-0.022628930004462162,10.0
39.0,8.711424226063246,-0.21005681763372583,-0.02225345593501345,10.0
39.5,8.601849365415244,-0.2213492205285503,-0.021862121198407927,10.0
40.0,8.486387686951149,-0.23246547522971484,-0.021456128460230837,10.0
40.5,8.365103855377786,-0.24339835662074683,-0.021036676950449765,10.0
41.0,8.23806610090898,-0.2541410668896434,-0.02060495454268185,10.0
41.5,8.105346177380712,-0.2646872345247419,-0.02016213042230485,10.0
42.0,7.967019318171353,-0.2750309109603555,-0.01970934839255627,10.0
42.5,7.823164189954484,-0.2851665650401298,-0.019247720852873965,10.0
43.0,7.673862844313081,-0.2950890754777501,-0.01877832346973191,10.0
43.5,7.519200667245261,-0.3047937215027307,-0.018302190547274173,10.0
44.0,7.359266326593062,-0.31427617188379786,-0.017820311093159798,10.0
44.5,7.194151717427005,-0.323532472523887,-0.01733362556460117,10.0
45.0,7.023951905420541,-0.3325590328196079,-0.016843023270687853,10.0
45.5,6.848765068249646,-0.34135261097431335,-0.016349340399464916,10.0
46.0,6.668692435054126,-0.34991029844793753,-0.015853358632322373,10.0
46.5,6.483838223998397,-0.3582295037191794,-0.015355804303668053,10.0
47.0,6.29430957797064,-0.3663079355263459,-0.014857348060554828,10.0
47.5,6.100216498460485,-0.37414358574288653,-0.014358604975056604,10.0
48.0,5.90167177765642,-0.3817347120325375,-0.013860135061281387,10.0
48.5,5.69879092880532,-0.3890798204172985,-0.013362444148947125,10.0
49.0,5.4916921148774716,-0.3961776478794492,-0.012865985066436646,10.0
49.5,5.280496075581668,-0.4030271451068228,-0.012371159087983237,10.0
50.0,5.065326052775844,-0.40962745947872603,-0.011878317601677409,10.0
50.5,4.846307714319786,-0.4159779183781817,-0.011387763957710396,10.0
51.0,4.623569076417465,-0.42207801290519054,-0.010899755459258125,10.0
51.5,4.397240424497358,-0.4279273820550458,-0.010414505461462041,10.0
52.0,4.167454232680199,-0.43352579741583047,-0.009932185547393096,10.0
52.5,3.934345081884345,-0.4388731484300708,-0.00945292775311388,10.0
53.0,3.6980495766198773,-0.4439694282569666,-0.008976826817277014,10.0
53.5,3.4587062605233374,-0.4488147202639986,-0.008503942433918247,10.0
54.0,3.216455530685778,-0.4534091851697089,-0.008034301490170969,10.0
54.5,2.971439550827623,-0.45775304885334744,-0.007567900273659242,10.0
55.0,2.7238021633744722,-0.4618465908416932,-0.0071047066369433545,10.0
55.5,2.473688800488711,-0.46569013347858124,-0.00664466210904934,10.0
56.0,2.2212463941124705,-0.46928403177880446,-0.006187683946438327,10.0
56.5,1.9666232850779855,-0.4726286639645937,-0.005733667117840561,10.0
57.0,1.7099691313421599,-0.4757244226801944,-0.00528248621948995,10.0
57.5,1.4514348154025227,-0.47857170687796174,-0.004833997318864881,10.0
58.0,1.1911723509523662,-0.48117091436761145,-0.004388039726651494,10.0
58.5,0.929334788833327,-0.4835224350192322,-0.003944437698030503,10.0
59.0,0.6660761223440343,-0.4856266446098143,-0.003503002065490764,10.0
59.5,0.40155119196398115,-0.48748389930272945,-0.0030635318065628052,10.0
60.0,0.13591558955201943,-0.48909453074964787,-0.002625815550610729,10.0
60.5,-0.13067443792074318,-0.4904588418045456,-0.0021896330296398256,10.0
61.0,-0.39806208504353835,-0.4915771028401365,-0.0017547564787346287,10.0
61.5,-0.6660900849837823,-0.4924495486577454,-0.0013209519921867949,10.0
62.0,-0.9346008067895426,-0.49307637598264087,-0.0008879808419468407,10.0
62.5,-1.2034363529159835,-0.4934577415380414,-0.00045560076523690446,10.0
63.0,-1.472438656914912,-0.49359376069213867,-2.3567228494231914e-05,10.0
63.5,-1.7414495812264508,-0.4934845066739794,0.0004083653250065141,10.0
64.0,-2.0103110150118897,-0.4931300103553355,0.0008404422364660854,10.0
64.5,-2.2788649719665797,-0.49253026059720373,0.0012729073942157713,10.0
65.0,-2.546953688051909,-0.491685205161097,0.0017060019903001376,10.0
65.5,-2.814419719085361,-0.4905947521866095,0.002139963263588696,10.0
